Time,Open,High,Low,Close
2021-01-06 11:04:00,3765,3766.39,3764.97,3766.29
2021-01-06 11:05:00,3766.29,3766.85,3765.53,3765.67
2021-01-06 11:06:00,3765.69,3766.32,3765.69,3766.32
2021-01-06 11:07:00,3766.36,3767.28,3766.18,3767.07
2021-01-06 11:08:00,3767.09,3767.89,3766.89,3767.15
2021-01-06 11:09:00,3767.15,3769.79,3767.15,3769.79
2021-01-06 11:10:00,3769.79,3770.01,3769.06,3769.23
2021-01-06 11:11:00,3769.26,3769.73,3768.39,3769.5
2021-01-06 11:12:00,3769.52,3769.83,3768.88,3769.22
2021-01-06 11:13:00,3769.17,3770.9,3769.14,3770.78
2021-01-06 11:14:00,3770.81,3770.93,3769.9,3770.37
2021-01-06 11:15:00,3770.31,3772.75,3770.31,3772.75
2021-01-06 11:16:00,3772.73,3773.3,3772.38,3773.29
2021-01-06 11:17:00,3773.3,3773.88,3773.22,3773.84
2021-01-06 11:18:00,3773.82,3773.9,3773.41,3773.61
2021-01-06 11:19:00,3773.69,3774.71,3773.69,3774.36
2021-01-06 11:20:00,3774.35,3775,3774.27,3774.42
2021-01-06 11:21:00,3774.47,3774.84,3773.82,3773.82
2021-01-06 11:22:00,3773.74,3773.91,3771.47,3771.78
2021-01-06 11:23:00,3771.67,3771.67,3770.29,3771.2
2021-01-06 11:24:00,3771.18,3772.16,3771.18,3772.08
2021-01-06 11:25:00,3772.09,3773.23,3772.09,3772.48
2021-01-06 11:26:00,3772.38,3773.05,3772.27,3772.29
2021-01-06 11:27:00,3772.25,3773.62,3772.25,3773.33
2021-01-06 11:28:00,3773.26,3773.74,3772.92,3772.92
2021-01-06 11:29:00,3772.94,3773.46,3771.96,3771.99
2021-01-06 11:30:00,3772.1,3772.75,3772.01,3772.47
2021-01-06 11:31:00,3772.38,3773.28,3771.57,3772.56
2021-01-06 11:32:00,3772.44,3772.94,3771.96,3772.94
2021-01-06 11:33:00,3772.92,3773.46,3772.46,3772.68
2021-01-06 11:34:00,3772.69,3772.69,3771.36,3771.38
2021-01-06 11:35:00,3771.24,3771.46,3768.29,3768.29
2021-01-06 11:36:00,3768.27,3768.79,3767.88,3768.1
2021-01-06 11:37:00,3768,3768.21,3765.64,3765.64
2021-01-06 11:38:00,3765.58,3765.58,3764.47,3765.02
2021-01-06 11:39:00,3765.05,3765.38,3764.14,3764.18
2021-01-06 11:40:00,3764.14,3765.4,3764.11,3765.31
2021-01-06 11:41:00,3765.33,3765.49,3764.79,3765.15
2021-01-06 11:42:00,3765.17,3765.87,3765,3765.02
2021-01-06 11:43:00,3764.98,3765.35,3764.73,3765.14
2021-01-06 11:44:00,3765.1,3765.63,3764.83,3765.41
2021-01-06 11:45:00,3765.45,3766.42,3765.22,3766.42
2021-01-06 11:46:00,3766.5,3767.92,3766.5,3767.92
2021-01-06 11:47:00,3767.95,3768.65,3767.95,3768.53
2021-01-06 11:48:00,3768.51,3768.84,3768.19,3768.33
2021-01-06 11:49:00,3768.38,3769.66,3768.29,3769.17
2021-01-06 11:50:00,3769.19,3769.33,3768.01,3768.18
2021-01-06 11:51:00,3768.14,3768.33,3767.72,3768.29
2021-01-06 11:52:00,3768.22,3768.55,3768.09,3768.22
2021-01-06 11:53:00,3768.23,3768.33,3767.82,3767.99
2021-01-06 11:54:00,3767.96,3768.51,3767.96,3768.21
2021-01-06 11:55:00,3768.29,3769.56,3768.25,3769.12
2021-01-06 11:56:00,3769.03,3770.01,3768.96,3768.96
2021-01-06 11:57:00,3768.95,3769.25,3768.61,3768.91
2021-01-06 11:58:00,3768.91,3768.99,3767.69,3768.31
2021-01-06 11:59:00,3768.33,3768.75,3767.4,3767.43
2021-01-06 12:00:00,3767.48,3768.14,3767.45,3767.85
2021-01-06 12:01:00,3767.85,3768.72,3767.66,3768.7
2021-01-06 12:02:00,3768.74,3769.71,3768.71,3769.45
2021-01-06 12:03:00,3769.4,3771.17,3769.24,3771.04
2021-01-06 12:04:00,3771.02,3771.38,3770.22,3771.33
2021-01-06 12:05:00,3771.29,3773.35,3770.44,3773.35
2021-01-06 12:06:00,3773.23,3773.66,3772.33,3772.33
2021-01-06 12:07:00,3772.14,3772.14,3769.34,3769.37
2021-01-06 12:08:00,3769.35,3770.56,3769.34,3770.48
2021-01-06 12:09:00,3770.42,3770.42,3769.77,3770.15
2021-01-06 12:10:00,3770.12,3770.15,3769.78,3770.15
2021-01-06 12:11:00,3770.17,3770.17,3768.91,3769.38
2021-01-06 12:12:00,3769.37,3770.11,3769.37,3769.77
2021-01-06 12:13:00,3769.76,3770.21,3769.58,3770.19
2021-01-06 12:14:00,3770.15,3770.76,3770.11,3770.19
2021-01-06 12:15:00,3770.18,3770.79,3769.91,3770.57
2021-01-06 12:16:00,3770.62,3771.27,3770.34,3771.27
2021-01-06 12:17:00,3771.32,3772.1,3771.32,3771.94
2021-01-06 12:18:00,3771.98,3773.17,3771.98,3773.04
2021-01-06 12:19:00,3772.96,3772.96,3771.57,3771.66
2021-01-06 12:20:00,3771.72,3771.95,3771.39,3771.67
2021-01-06 12:21:00,3771.72,3772.6,3770.97,3771.02
2021-01-06 12:22:00,3771.02,3771.11,3770.47,3770.62
2021-01-06 12:23:00,3770.6,3770.65,3769.29,3769.29
2021-01-06 12:24:00,3769.26,3769.26,3768.26,3768.26
2021-01-06 12:25:00,3768.27,3768.63,3767.75,3768.47
2021-01-06 12:26:00,3768.59,3768.59,3767.73,3768.44
2021-01-06 12:27:00,3768.45,3769.96,3768.45,3769.79
2021-01-06 12:28:00,3769.81,3770.5,3769.67,3770.41
2021-01-06 12:29:00,3770.41,3771.44,3770.36,3770.97
2021-01-06 12:30:00,3770.96,3772.56,3770.96,3772.56
2021-01-06 12:31:00,3772.64,3773.89,3772.64,3773.89
2021-01-06 12:32:00,3773.96,3774.13,3773.45,3773.83
2021-01-06 12:33:00,3773.88,3773.88,3773.08,3773.54
2021-01-06 12:34:00,3773.6,3773.61,3772.99,3773.02
2021-01-06 12:35:00,3773.06,3773.62,3773.03,3773.56
2021-01-06 12:36:00,3773.49,3774.45,3773.46,3774.36
2021-01-06 12:37:00,3774.37,3774.83,3773.95,3773.95
2021-01-06 12:38:00,3773.96,3773.99,3773.31,3773.31
2021-01-06 12:39:00,3773.29,3773.31,3772.85,3773.28
2021-01-06 12:40:00,3773.28,3773.42,3772.67,3773.06
2021-01-06 12:41:00,3772.94,3773.52,3772.86,3773.39
2021-01-06 12:42:00,3773.37,3774.05,3773.31,3773.99
2021-01-06 12:43:00,3773.94,3774.63,3773.92,3774.3
2021-01-06 12:44:00,3774.31,3774.71,3774.1,3774.23
2021-01-06 12:45:00,3774.26,3774.39,3773.98,3774.26
2021-01-06 12:46:00,3774.29,3774.36,3773.47,3773.47
2021-01-06 12:47:00,3773.5,3773.51,3772.66,3773.34
2021-01-06 12:48:00,3773.28,3774.83,3773.28,3774.44
2021-01-06 12:49:00,3774.46,3774.79,3774.33,3774.65
2021-01-06 12:50:00,3774.66,3775.86,3774.52,3774.65
2021-01-06 12:51:00,3774.62,3775.11,3774.51,3774.51
2021-01-06 12:52:00,3774.54,3775.79,3774.34,3775.68
2021-01-06 12:53:00,3775.52,3775.52,3774.19,3775.27
2021-01-06 12:54:00,3775.31,3778.42,3775.31,3777.69
2021-01-06 12:55:00,3777.72,3778.06,3777.22,3777.8
2021-01-06 12:56:00,3777.83,3778.16,3777.59,3778.06
2021-01-06 12:57:00,3778.1,3778.14,3777.75,3777.89
2021-01-06 12:58:00,3777.89,3777.89,3777.23,3777.51
2021-01-06 12:59:00,3777.49,3777.64,3777.18,3777.45
2021-01-06 13:00:00,3777.49,3779.45,3777.49,3779.27
2021-01-06 13:01:00,3779.36,3779.42,3778.67,3779.41
2021-01-06 13:02:00,3779.52,3779.74,3778.6,3778.67
2021-01-06 13:03:00,3778.62,3778.62,3776.98,3776.98
2021-01-06 13:04:00,3776.96,3777.64,3776.92,3777.25
2021-01-06 13:05:00,3777.22,3777.72,3776.85,3777.72
2021-01-06 13:06:00,3777.7,3777.99,3777.27,3777.28
2021-01-06 13:07:00,3777.18,3777.32,3777.01,3777.13
2021-01-06 13:08:00,3777.09,3777.15,3776.4,3776.4
2021-01-06 13:09:00,3776.36,3776.68,3776.26,3776.55
2021-01-06 13:10:00,3776.58,3777.7,3776.58,3777.17
2021-01-06 13:11:00,3777.17,3777.55,3776.79,3777.14
2021-01-06 13:12:00,3777.15,3778.24,3777.13,3778.21
2021-01-06 13:13:00,3778.25,3779.1,3778.25,3779.04
2021-01-06 13:14:00,3779.12,3780.02,3779.03,3780.02
2021-01-06 13:15:00,3780.08,3782.65,3780,3782.29
2021-01-06 13:16:00,3782.26,3782.26,3781.64,3781.9
2021-01-06 13:17:00,3781.85,3781.88,3781.08,3781.19
2021-01-06 13:18:00,3781.13,3781.24,3778.43,3778.43
2021-01-06 13:19:00,3778.45,3778.51,3777.39,3777.77
2021-01-06 13:20:00,3777.77,3777.85,3776.71,3776.89
2021-01-06 13:21:00,3776.86,3776.86,3775.14,3775.24
2021-01-06 13:22:00,3775.24,3776.01,3775.02,3775.72
2021-01-06 13:23:00,3775.75,3776.35,3775.72,3776.11
2021-01-06 13:24:00,3776.12,3776.22,3775.31,3775.31
2021-01-06 13:25:00,3775.31,3775.55,3774.41,3775.27
2021-01-06 13:26:00,3775.26,3775.57,3774.6,3774.6
2021-01-06 13:27:00,3774.59,3776.11,3774.59,3775.98
2021-01-06 13:28:00,3776.03,3776.1,3775.16,3775.16
2021-01-06 13:29:00,3775.08,3775.08,3774.44,3774.5
2021-01-06 13:30:00,3774.55,3775.53,3774.55,3775.35
2021-01-06 13:31:00,3775.37,3775.94,3775.03,3775.54
2021-01-06 13:32:00,3775.5,3775.69,3775.06,3775.63
2021-01-06 13:33:00,3775.73,3775.74,3774.94,3775.11
2021-01-06 13:34:00,3775.12,3775.45,3774.68,3775.39
2021-01-06 13:35:00,3775.44,3776.75,3775.29,3776.11
2021-01-06 13:36:00,3776.13,3776.67,3776.04,3776.55
2021-01-06 13:37:00,3776.57,3776.73,3776.22,3776.25
2021-01-06 13:38:00,3776,3776,3775.53,3775.92
2021-01-06 13:39:00,3775.94,3777.39,3775.94,3777.16
2021-01-06 13:40:00,3777.15,3781.1,3777.15,3781.05
2021-01-06 13:41:00,3781.07,3781.4,3780.77,3780.81
2021-01-06 13:42:00,3780.76,3780.77,3780.21,3780.49
2021-01-06 13:43:00,3780.52,3782.13,3780.52,3782.13
2021-01-06 13:44:00,3782.18,3782.5,3781.45,3781.45
2021-01-06 13:45:00,3781.44,3782.33,3781.42,3781.74
2021-01-06 13:46:00,3781.7,3782.38,3781.58,3782.36
2021-01-06 13:47:00,3782.42,3782.85,3782.23,3782.54
2021-01-06 13:48:00,3782.51,3783.04,3782.07,3782.09
2021-01-06 13:49:00,3782.04,3782.04,3781.25,3781.33
2021-01-06 13:50:00,3781.29,3781.74,3780.92,3781.09
2021-01-06 13:51:00,3781,3781.02,3780,3780.05
2021-01-06 13:52:00,3779.9,3780.04,3779.7,3779.96
2021-01-06 13:53:00,3779.98,3780.48,3779.34,3779.82
2021-01-06 13:54:00,3779.87,3779.89,3779.06,3779.09
2021-01-06 13:55:00,3779.1,3779.8,3778.88,3779.49
2021-01-06 13:56:00,3779.36,3780,3779.13,3779.91
2021-01-06 13:57:00,3779.92,3779.92,3779.13,3779.26
2021-01-06 13:58:00,3779.38,3779.45,3777.79,3777.79
2021-01-06 13:59:00,3777.74,3778.33,3777.68,3778.3
2021-01-06 14:00:00,3778.32,3781.41,3778.19,3781.36
2021-01-06 14:01:00,3781.36,3781.84,3779.4,3779.65
2021-01-06 14:02:00,3779.86,3780.99,3779.86,3780.5
2021-01-06 14:03:00,3780.51,3781.31,3780.46,3780.77
2021-01-06 14:04:00,3780.76,3781.21,3780.53,3780.61
2021-01-06 14:05:00,3780.6,3781.7,3780.58,3781.54
2021-01-06 14:06:00,3781.57,3781.96,3780.92,3781.58
2021-01-06 14:07:00,3781.6,3782.2,3780.94,3781.13
2021-01-06 14:08:00,3781.2,3781.88,3781.2,3781.52
2021-01-06 14:09:00,3781.52,3781.73,3781.33,3781.33
2021-01-06 14:10:00,3781.17,3781.36,3780.12,3781.29
2021-01-06 14:11:00,3781.3,3781.64,3781.06,3781.06
2021-01-06 14:12:00,3781.04,3781.87,3781.02,3781.43
2021-01-06 14:13:00,3781.4,3781.96,3781.31,3781.48
2021-01-06 14:14:00,3781.41,3781.75,3779.91,3779.91
2021-01-06 14:15:00,3779.84,3780.15,3779.09,3779.4
2021-01-06 14:16:00,3779.39,3779.55,3774.11,3774.16
2021-01-06 14:17:00,3774.08,3774.08,3771.2,3771.59
2021-01-06 14:18:00,3771.57,3771.57,3767.69,3767.69
2021-01-06 14:19:00,3767.56,3769.3,3766.2,3769.19
2021-01-06 14:20:00,3769.2,3770.76,3769.16,3770.67
2021-01-06 14:21:00,3770.67,3772.82,3770.65,3772.42
2021-01-06 14:22:00,3772.41,3772.44,3771.51,3771.96
2021-01-06 14:23:00,3771.92,3772.23,3770.14,3770.14
2021-01-06 14:24:00,3770.16,3771.03,3766.06,3766.34
2021-01-06 14:25:00,3766.4,3766.67,3759.41,3760.14
2021-01-06 14:26:00,3760.03,3761.81,3758.98,3761.71
2021-01-06 14:27:00,3761.7,3761.7,3759.41,3760.1
2021-01-06 14:28:00,3760.04,3761.47,3757.61,3760.57
2021-01-06 14:29:00,3760.51,3761.84,3759.47,3759.85
2021-01-06 14:30:00,3759.89,3765.14,3758.83,3765.14
2021-01-06 14:31:00,3764.96,3769.59,3764.92,3768.67
2021-01-06 14:32:00,3768.7,3768.7,3766.09,3768.11
2021-01-06 14:33:00,3768.08,3768.08,3765.85,3766.61
2021-01-06 14:34:00,3766.76,3767.86,3765.54,3765.54
2021-01-06 14:35:00,3765.42,3765.51,3763.99,3765.07
2021-01-06 14:36:00,3765.29,3766.02,3762.96,3763.34
2021-01-06 14:37:00,3763.4,3764.41,3759.51,3759.51
2021-01-06 14:38:00,3759.31,3759.55,3754.89,3754.89
2021-01-06 14:39:00,3754.75,3760.27,3754.75,3757.38
2021-01-06 14:40:00,3757.37,3758.29,3755.31,3756.6
2021-01-06 14:41:00,3756.3,3757.98,3756.25,3757.7
2021-01-06 14:42:00,3757.62,3765.26,3756.03,3764.55
2021-01-06 14:43:00,3764.46,3765.25,3762.08,3763.39
2021-01-06 14:44:00,3763.31,3765.43,3762.74,3762.78
2021-01-06 14:45:00,3762.69,3763.3,3760.87,3760.87
2021-01-06 14:46:00,3760.82,3761.4,3757.97,3757.97
2021-01-06 14:47:00,3757.73,3758.12,3753.01,3753.01
2021-01-06 14:48:00,3753,3755.56,3750.87,3750.87
2021-01-06 14:49:00,3750.58,3751.4,3746.74,3747.3
2021-01-06 14:50:00,3747.45,3749.24,3745.67,3745.67
2021-01-06 14:51:00,3745.57,3749.36,3744.71,3748.32
2021-01-06 14:52:00,3748.24,3751.63,3747.98,3751.2
2021-01-06 14:53:00,3751.08,3751.08,3747.54,3747.54
2021-01-06 14:54:00,3747.77,3751.9,3747.77,3751.9
2021-01-06 14:55:00,3751.54,3757.1,3751.23,3757.1
2021-01-06 14:56:00,3757.04,3758.24,3755.75,3757.42
2021-01-06 14:57:00,3757.43,3757.76,3754.26,3756.39
2021-01-06 14:58:00,3756.37,3756.37,3754.85,3755.66
2021-01-06 14:59:00,3755.77,3758.41,3755.77,3758.05
2021-01-06 15:00:00,3758.04,3758.04,3753.57,3753.57
2021-01-06 15:01:00,3753.26,3754.41,3752.43,3753.13
2021-01-06 15:02:00,3753.05,3753.05,3750.2,3750.23
2021-01-06 15:03:00,3750.14,3751,3748.34,3748.35
2021-01-06 15:04:00,3748.38,3750.03,3748.04,3749.1
2021-01-06 15:05:00,3749.37,3756.21,3749.37,3754.58
2021-01-06 15:06:00,3754.4,3755.12,3753.63,3754.7
2021-01-06 15:07:00,3754.75,3755.14,3751.5,3751.5
2021-01-06 15:08:00,3751.04,3752.34,3750.13,3750.68
2021-01-06 15:09:00,3750.43,3753.18,3750.43,3753.18
2021-01-06 15:10:00,3753.2,3755.81,3753.2,3755.68
2021-01-06 15:11:00,3755.73,3756.28,3754.91,3755.01
2021-01-06 15:12:00,3754.9,3763.1,3754.51,3763.02
2021-01-06 15:13:00,3763.25,3764.2,3761.94,3762.07
2021-01-06 15:14:00,3762.08,3762.73,3759.19,3759.78
2021-01-06 15:15:00,3759.92,3761.33,3759.92,3760.36
2021-01-06 15:16:00,3760.3,3760.3,3757.75,3759.04
2021-01-06 15:17:00,3759.14,3759.43,3756.89,3757.19
2021-01-06 15:18:00,3756.78,3757.45,3755.97,3757.45
2021-01-06 15:19:00,3757.6,3758.74,3757.31,3758.74
2021-01-06 15:20:00,3758.8,3761.34,3758.7,3760.15
2021-01-06 15:21:00,3760.11,3760.13,3755.47,3755.47
2021-01-06 15:22:00,3755.38,3755.38,3751.96,3752.07
2021-01-06 15:23:00,3752.1,3752.88,3750.57,3750.57
2021-01-06 15:24:00,3750.13,3750.13,3747.29,3747.29
2021-01-06 15:25:00,3747.34,3749.06,3743.63,3748.57
2021-01-06 15:26:00,3748.56,3751.65,3748.56,3751.61
2021-01-06 15:27:00,3751.65,3754.66,3751.02,3754.66
2021-01-06 15:28:00,3754.72,3757.16,3754.1,3757.16
2021-01-06 15:29:00,3757.13,3757.55,3755.99,3756.19
2021-01-06 15:30:00,3756,3759.28,3755.89,3756.74
2021-01-06 15:31:00,3756.74,3756.84,3753.07,3753.07
2021-01-06 15:32:00,3753.1,3753.52,3748.75,3750.03
2021-01-06 15:33:00,3750.11,3752.18,3749.3,3751.66
2021-01-06 15:34:00,3751.62,3754.54,3751.62,3754.17
2021-01-06 15:35:00,3754.26,3754.26,3750.2,3750.2
2021-01-06 15:36:00,3750.03,3750.86,3749.21,3750.45
2021-01-06 15:37:00,3750.59,3752.07,3750.59,3751.56
2021-01-06 15:38:00,3751.48,3751.6,3747.97,3750.72
2021-01-06 15:39:00,3750.72,3750.72,3747.06,3747.06
2021-01-06 15:40:00,3747.04,3749.09,3746.38,3749.09
2021-01-06 15:41:00,3749.41,3752.24,3749.36,3750.34
2021-01-06 15:42:00,3750.67,3752.8,3750.57,3752.31
2021-01-06 15:43:00,3752.32,3755.45,3751.73,3754.46
2021-01-06 15:44:00,3754.43,3754.87,3751.92,3753.83
2021-01-06 15:45:00,3753.92,3754.81,3750.29,3750.29
2021-01-06 15:46:00,3750.17,3751.07,3749.08,3749.08
2021-01-06 15:47:00,3750.12,3750.12,3747.23,3747.96
2021-01-06 15:48:00,3747.96,3749.18,3746.97,3749.18
2021-01-06 15:49:00,3749.05,3753.94,3748.55,3753.94
2021-01-06 15:50:00,3753.46,3753.46,3747.55,3748.11
2021-01-06 15:51:00,3748.1,3748.1,3744.42,3745.77
2021-01-06 15:52:00,3745.78,3745.8,3742.39,3742.43
2021-01-06 15:53:00,3742.4,3745.79,3742.4,3745.33
2021-01-06 15:54:00,3745.4,3752.37,3745.4,3751.18
2021-01-06 15:55:00,3750.84,3751.06,3748.53,3749.08
2021-01-06 15:56:00,3748.91,3748.91,3743.77,3746.67
2021-01-06 15:57:00,3747.06,3751.32,3747.06,3751.01
2021-01-06 15:58:00,3750.92,3750.92,3747.83,3749.37
2021-01-06 15:59:00,3749.24,3749.91,3747.34,3748.21
2021-01-06 16:00:00,3748.36,3748.46,3748.14,3748.14
2021-01-06 16:01:00,3748.14,3748.14,3748.14,3748.14
2021-01-06 16:02:00,3748.14,3748.14,3748.14,3748.14
2021-01-06 16:03:00,3748.14,3748.14,3748.14,3748.14
2021-01-06 16:04:00,3748.14,3748.14,3748.14,3748.14
2021-01-06 16:05:00,3748.14,3748.14,3748.14,3748.14
2021-01-07 09:30:00,3764.71,3775.35,3764.71,3774.91
2021-01-07 09:31:00,3774.98,3777.14,3774.98,3776.77
2021-01-07 09:32:00,3776.9,3780.02,3776.9,3779.47
2021-01-07 09:33:00,3779.62,3782.72,3779.62,3780.82
2021-01-07 09:34:00,3780.48,3781.43,3778.56,3778.56
2021-01-07 09:35:00,3778.7,3781.12,3778.57,3781.07
2021-01-07 09:36:00,3781.09,3783.5,3781.09,3782.48
2021-01-07 09:37:00,3782.57,3783.94,3782.57,3783.82
2021-01-07 09:38:00,3783.73,3783.75,3782.56,3782.69
2021-01-07 09:39:00,3782.74,3784.08,3781.37,3781.58
2021-01-07 09:40:00,3781.58,3782.72,3780.44,3780.44
2021-01-07 09:41:00,3780.02,3781.75,3778.97,3781.75
2021-01-07 09:42:00,3781.71,3782.79,3781.16,3782.79
2021-01-07 09:43:00,3782.87,3783.53,3782.25,3782.9
2021-01-07 09:44:00,3782.87,3783.26,3781.35,3782.06
2021-01-07 09:45:00,3782.04,3782.31,3781.18,3781.44
2021-01-07 09:46:00,3781.41,3781.58,3780.49,3781.58
2021-01-07 09:47:00,3781.53,3782.4,3781.4,3782
2021-01-07 09:48:00,3782.07,3783.3,3781.88,3782.31
2021-01-07 09:49:00,3782.3,3783.48,3781.88,3782.95
2021-01-07 09:50:00,3782.98,3783.52,3782.58,3782.82
2021-01-07 09:51:00,3782.71,3783.77,3782.58,3783.21
2021-01-07 09:52:00,3783.28,3783.29,3780.26,3780.59
2021-01-07 09:53:00,3780.65,3780.76,3779.64,3779.78
2021-01-07 09:54:00,3779.71,3781.11,3779.62,3780.97
2021-01-07 09:55:00,3781.11,3782.55,3781.07,3782.42
2021-01-07 09:56:00,3782.41,3788.63,3782.37,3788.63
2021-01-07 09:57:00,3788.66,3789.06,3787.61,3788.99
2021-01-07 09:58:00,3788.98,3790.03,3788.88,3789.95
2021-01-07 09:59:00,3789.97,3791.48,3789.74,3791.43
2021-01-07 10:00:00,3791.5,3792.49,3791,3791.41
2021-01-07 10:01:00,3791.48,3795.55,3791.48,3794.99
2021-01-07 10:02:00,3794.88,3795.45,3794.34,3794.77
2021-01-07 10:03:00,3794.72,3797.34,3794.66,3797.13
2021-01-07 10:04:00,3797.24,3799.88,3797.24,3799.88
2021-01-07 10:05:00,3800.17,3801.34,3799.96,3800.57
2021-01-07 10:06:00,3800.69,3800.99,3798.39,3799.46
2021-01-07 10:07:00,3799.46,3799.53,3795.72,3796.53
2021-01-07 10:08:00,3796.59,3797.48,3796.29,3797.03
2021-01-07 10:09:00,3797.62,3798.32,3796.7,3798.32
2021-01-07 10:10:00,3798.32,3800.03,3798.32,3798.86
2021-01-07 10:11:00,3798.98,3799.68,3798.13,3799.68
2021-01-07 10:12:00,3799.65,3799.77,3797.39,3797.39
2021-01-07 10:13:00,3797.34,3798.09,3796.82,3796.95
2021-01-07 10:14:00,3796.9,3798.23,3796.9,3797.83
2021-01-07 10:15:00,3797.89,3799.51,3797.89,3799.19
2021-01-07 10:16:00,3799.28,3801.32,3799.28,3800.42
2021-01-07 10:17:00,3800.43,3802.11,3800.14,3802.07
2021-01-07 10:18:00,3802.04,3802.34,3801.09,3801.09
2021-01-07 10:19:00,3801.09,3802.79,3800.99,3802.38
2021-01-07 10:20:00,3802.43,3803.52,3802.21,3802.21
2021-01-07 10:21:00,3802.02,3803.89,3802.02,3803.33
2021-01-07 10:22:00,3803.38,3804.56,3803.24,3804.23
2021-01-07 10:23:00,3804.23,3804.71,3803.73,3804.54
2021-01-07 10:24:00,3804.62,3805.53,3803.23,3803.23
2021-01-07 10:25:00,3803.35,3803.93,3801.9,3803.59
2021-01-07 10:26:00,3803.6,3804.85,3803.6,3803.98
2021-01-07 10:27:00,3803.94,3804.23,3803.44,3803.61
2021-01-07 10:28:00,3803.65,3804.25,3803.51,3803.77
2021-01-07 10:29:00,3803.81,3804.27,3803.19,3803.36
2021-01-07 10:30:00,3803.37,3803.83,3803.01,3803.55
2021-01-07 10:31:00,3803.48,3803.9,3803.31,3803.56
2021-01-07 10:32:00,3803.61,3804,3803.29,3803.74
2021-01-07 10:33:00,3803.71,3804.6,3803.44,3804.48
2021-01-07 10:34:00,3804.45,3804.74,3803.94,3803.98
2021-01-07 10:35:00,3803.92,3804.73,3803.48,3804.38
2021-01-07 10:36:00,3804.41,3805.25,3804.41,3804.56
2021-01-07 10:37:00,3804.55,3804.86,3804.31,3804.6
2021-01-07 10:38:00,3804.64,3804.74,3804.27,3804.33
2021-01-07 10:39:00,3804.32,3804.6,3803.32,3803.39
2021-01-07 10:40:00,3803.4,3803.46,3802.55,3803.17
2021-01-07 10:41:00,3803.33,3804.48,3803.16,3803.36
2021-01-07 10:42:00,3803.36,3803.43,3801.76,3802.57
2021-01-07 10:43:00,3802.57,3804.42,3802.57,3804.05
2021-01-07 10:44:00,3804.01,3804.38,3803.9,3804.28
2021-01-07 10:45:00,3804.34,3805.48,3804.29,3805.48
2021-01-07 10:46:00,3805.52,3806.33,3805.32,3805.96
2021-01-07 10:47:00,3805.94,3807.05,3805.87,3807.05
2021-01-07 10:48:00,3807.09,3807.23,3806.55,3807.23
2021-01-07 10:49:00,3807.2,3807.7,3806.86,3807.64
2021-01-07 10:50:00,3807.64,3807.67,3806.7,3806.93
2021-01-07 10:51:00,3806.86,3806.98,3806.36,3806.36
2021-01-07 10:52:00,3806.36,3806.36,3805.32,3805.36
2021-01-07 10:53:00,3805.37,3806.43,3805.37,3806.07
2021-01-07 10:54:00,3806.04,3806.35,3805.89,3805.95
2021-01-07 10:55:00,3806.14,3806.17,3805.59,3805.97
2021-01-07 10:56:00,3805.88,3806.29,3805.8,3806.23
2021-01-07 10:57:00,3806.22,3806.56,3805.64,3806.46
2021-01-07 10:58:00,3806.48,3806.99,3806.4,3806.4
2021-01-07 10:59:00,3806.34,3807.49,3806.08,3807.49
2021-01-07 11:00:00,3807.5,3808.53,3807,3807.01
2021-01-07 11:01:00,3807.12,3810.96,3807.12,3810.55
2021-01-07 11:02:00,3810.58,3810.58,3809.11,3809.15
2021-01-07 11:03:00,3809.12,3809.13,3808.1,3808.11
2021-01-07 11:04:00,3808.13,3808.19,3807.05,3807.24
2021-01-07 11:05:00,3807.17,3807.9,3806.68,3807.61
2021-01-07 11:06:00,3807.6,3807.9,3806.13,3806.68
2021-01-07 11:07:00,3806.69,3806.69,3805.71,3805.87
2021-01-07 11:08:00,3805.81,3806.51,3805.75,3806.28
2021-01-07 11:09:00,3806.32,3806.34,3805.33,3805.43
2021-01-07 11:10:00,3805.43,3805.79,3803.46,3803.49
2021-01-07 11:11:00,3803.48,3803.72,3802.96,3803
2021-01-07 11:12:00,3803.09,3803.61,3802.92,3803.54
2021-01-07 11:13:00,3803.52,3803.52,3802.76,3802.79
2021-01-07 11:14:00,3802.79,3802.79,3802.11,3802.11
2021-01-07 11:15:00,3802.13,3802.68,3802.06,3802.58
2021-01-07 11:16:00,3802.61,3802.97,3802.54,3802.81
2021-01-07 11:17:00,3802.86,3802.86,3801.97,3801.97
2021-01-07 11:18:00,3802.04,3802.65,3801.2,3801.2
2021-01-07 11:19:00,3801.22,3802.11,3801.22,3802.11
2021-01-07 11:20:00,3802.01,3803.33,3802.01,3803.29
2021-01-07 11:21:00,3803.3,3803.56,3802.87,3803.4
2021-01-07 11:22:00,3803.43,3804.01,3803.09,3803.69
2021-01-07 11:23:00,3803.67,3805.23,3803.67,3804.65
2021-01-07 11:24:00,3804.7,3805.06,3804.66,3804.71
2021-01-07 11:25:00,3804.73,3804.76,3804.29,3804.58
2021-01-07 11:26:00,3804.51,3804.94,3804.28,3804.5
2021-01-07 11:27:00,3804.51,3804.51,3803.24,3803.26
2021-01-07 11:28:00,3803.31,3803.82,3802.93,3802.93
2021-01-07 11:29:00,3802.83,3803.19,3802.22,3802.34
2021-01-07 11:30:00,3802.39,3803.93,3802.39,3803.91
2021-01-07 11:31:00,3803.87,3804.34,3803.46,3804.02
